review,aspect,label
"Największa zaleta to usytuowanie względem celu mojej podróży . Wadą niestety jest to , że w pokoju były okna dachowe , w których brak sterowania zamykania podczas deszczu a co za tym idzie były zacieki na ścianach nie wspominając już o stanie paneli na podłodze . . . Estetyka względem ceny niestety nie zadowalająca .",paneli,negative
"Największa zaleta to usytuowanie względem celu mojej podróży . Wadą niestety jest to , że w pokoju były okna dachowe , w których brak sterowania zamykania podczas deszczu a co za tym idzie były zacieki na ścianach nie wspominając już o stanie paneli na podłodze . . . Estetyka względem ceny niestety nie zadowalająca .",Estetyka,negative
"Jednodniowy pobyt w odmalowanym PRL owskim bloku z małymi pokojami z widokiem na parking w cenie 350 płn to stanowczo za drogo . Plusem miły personel , śniadanie i lokalizacja i pewnie za ta ostatnia trzeba tyle zapłacić w szczycie sezonu . Dojazd na parking słabo oznakowany , po polnej drodze !",pokojami,negative
"Jednodniowy pobyt w odmalowanym PRL owskim bloku z małymi pokojami z widokiem na parking w cenie 350 płn to stanowczo za drogo . Plusem miły personel , śniadanie i lokalizacja i pewnie za ta ostatnia trzeba tyle zapłacić w szczycie sezonu . Dojazd na parking słabo oznakowany , po polnej drodze !",parking,negative
"Jednodniowy pobyt w odmalowanym PRL owskim bloku z małymi pokojami z widokiem na parking w cenie 350 płn to stanowczo za drogo . Plusem miły personel , śniadanie i lokalizacja i pewnie za ta ostatnia trzeba tyle zapłacić w szczycie sezonu . Dojazd na parking słabo oznakowany , po polnej drodze !",personel,positive
"Jednodniowy pobyt w odmalowanym PRL owskim bloku z małymi pokojami z widokiem na parking w cenie 350 płn to stanowczo za drogo . Plusem miły personel , śniadanie i lokalizacja i pewnie za ta ostatnia trzeba tyle zapłacić w szczycie sezonu . Dojazd na parking słabo oznakowany , po polnej drodze !",śniadanie,positive
"Jednodniowy pobyt w odmalowanym PRL owskim bloku z małymi pokojami z widokiem na parking w cenie 350 płn to stanowczo za drogo . Plusem miły personel , śniadanie i lokalizacja i pewnie za ta ostatnia trzeba tyle zapłacić w szczycie sezonu . Dojazd na parking słabo oznakowany , po polnej drodze !",lokalizacja,positive
"Największym atutem hotelu jest lokalizacja i przystępna cena . Największym zaskoczeniem było to , że nasz pokój i łazienka znacznie odbiegają od tych ze zdjęć : ( Standard bardzo przeciętny , a raczej słaby . Na jedną noc . . max dwie można wytrzymać , ale na dłużej nie polecam . Dużym plusem jest bezprzewodowy darmowy Internet w całym hotelu .",lokalizacja,positive
"Największym atutem hotelu jest lokalizacja i przystępna cena . Największym zaskoczeniem było to , że nasz pokój i łazienka znacznie odbiegają od tych ze zdjęć : ( Standard bardzo przeciętny , a raczej słaby . Na jedną noc . . max dwie można wytrzymać , ale na dłużej nie polecam . Dużym plusem jest bezprzewodowy darmowy Internet w całym hotelu .",pokój,negative
"Największym atutem hotelu jest lokalizacja i przystępna cena . Największym zaskoczeniem było to , że nasz pokój i łazienka znacznie odbiegają od tych ze zdjęć : ( Standard bardzo przeciętny , a raczej słaby . Na jedną noc . . max dwie można wytrzymać , ale na dłużej nie polecam . Dużym plusem jest bezprzewodowy darmowy Internet w całym hotelu .",łazienka,negative
"Największym atutem hotelu jest lokalizacja i przystępna cena . Największym zaskoczeniem było to , że nasz pokój i łazienka znacznie odbiegają od tych ze zdjęć : ( Standard bardzo przeciętny , a raczej słaby . Na jedną noc . . max dwie można wytrzymać , ale na dłużej nie polecam . Dużym plusem jest bezprzewodowy darmowy Internet w całym hotelu .",Internet,positive
""" Nasza syntetyczna krew to półprzeźroczysta , mleczna ciecz . Jednak , jeżeli będzie taka potrzeba marketingowa , gdyby ktoś chciał mieć błękitną krew , t o może m y j ą za barwić na niebiesk o""",syntetyczna krew,negative
"Moje odczucia względem pani doktor jest neutralne , sama nie wiem co powiedzieć . Nie jestem ani na nie , ani na tak . Sprawdziła węzły chłonne syna i na tym koniec . Powiedziała żeby zrobić morfologie i przyjść ewentualnie jak będzie coś niepokoić . Wiec narazie bez rewelacji",pani doktor,neutral
Bardzo fajny hotel z latwym dojazdem . Przyjemnie sie tam mieszkalo dwa dni i milo bede go wspominal . Podroz sluzbowa i wszystko bylo w jak najlepszym porzadku . Jedzenie doskonale . Personel idealny i bardzo pomocny w kazdym detalu . Jesli ktos musi sie zatrzymac w stolicy to polecam ten hotel .,hotel,positive
Bardzo fajny hotel z latwym dojazdem . Przyjemnie sie tam mieszkalo dwa dni i milo bede go wspominal . Podroz sluzbowa i wszystko bylo w jak najlepszym porzadku . Jedzenie doskonale . Personel idealny i bardzo pomocny w kazdym detalu . Jesli ktos musi sie zatrzymac w stolicy to polecam ten hotel .,Podroz sluzbowa,positive
Bardzo fajny hotel z latwym dojazdem . Przyjemnie sie tam mieszkalo dwa dni i milo bede go wspominal . Podroz sluzbowa i wszystko bylo w jak najlepszym porzadku . Jedzenie doskonale . Personel idealny i bardzo pomocny w kazdym detalu . Jesli ktos musi sie zatrzymac w stolicy to polecam ten hotel .,Jedzenie,positive
Bardzo fajny hotel z latwym dojazdem . Przyjemnie sie tam mieszkalo dwa dni i milo bede go wspominal . Podroz sluzbowa i wszystko bylo w jak najlepszym porzadku . Jedzenie doskonale . Personel idealny i bardzo pomocny w kazdym detalu . Jesli ktos musi sie zatrzymac w stolicy to polecam ten hotel .,Personel,positive
"Pyszne i urozmaicone śniadania . Wszystko obeszli śmy pieszo z hotelu . Obsługa hotelu załatwiła nam parking tuż za rogiem w bezpiecznym miejscu ( wcześniejsza rezerwacja ) , cena 22 euro za dobę . Hotel położony w miarę spokojnej okolicy , fajny dojazd - nigdzie nie stali śmy w korkach mimo , że przyjechali śmy w sobotę . Praga piękna !",śniadania,positive
"Pyszne i urozmaicone śniadania . Wszystko obeszli śmy pieszo z hotelu . Obsługa hotelu załatwiła nam parking tuż za rogiem w bezpiecznym miejscu ( wcześniejsza rezerwacja ) , cena 22 euro za dobę . Hotel położony w miarę spokojnej okolicy , fajny dojazd - nigdzie nie stali śmy w korkach mimo , że przyjechali śmy w sobotę . Praga piękna !",Obsługa hotelu,positive
"Pyszne i urozmaicone śniadania . Wszystko obeszli śmy pieszo z hotelu . Obsługa hotelu załatwiła nam parking tuż za rogiem w bezpiecznym miejscu ( wcześniejsza rezerwacja ) , cena 22 euro za dobę . Hotel położony w miarę spokojnej okolicy , fajny dojazd - nigdzie nie stali śmy w korkach mimo , że przyjechali śmy w sobotę . Praga piękna !",parking,positive
"Pyszne i urozmaicone śniadania . Wszystko obeszli śmy pieszo z hotelu . Obsługa hotelu załatwiła nam parking tuż za rogiem w bezpiecznym miejscu ( wcześniejsza rezerwacja ) , cena 22 euro za dobę . Hotel położony w miarę spokojnej okolicy , fajny dojazd - nigdzie nie stali śmy w korkach mimo , że przyjechali śmy w sobotę . Praga piękna !",okolicy,positive
"Facet fajnie gada , humorek dopisuje ale strasznie uwala . Uwaga Ten pan i ten przedmiot to pierwszy próg ( może jeszcze półprzewody ) na którym studenci się masakrycznie wykładają . Uwaga i pełna mobilizacja ( to może nie wystarczyć )",Facet,positive
": Biologia 1 , wykład : ok ! Pani dr jest zawsze świetnie przygotowana do zajęć . Prezentacje komputerowe przez nią przyniesione są zawsze czytelne , a wykłady , chociaż prowadzone w bardzo szybkim tempie , dużo dają i warto na nie chodzić . Bardzo polecam . . .",wykład,positive
": Biologia 1 , wykład : ok ! Pani dr jest zawsze świetnie przygotowana do zajęć . Prezentacje komputerowe przez nią przyniesione są zawsze czytelne , a wykłady , chociaż prowadzone w bardzo szybkim tempie , dużo dają i warto na nie chodzić . Bardzo polecam . . .",Pani,positive
": Biologia 1 , wykład : ok ! Pani dr jest zawsze świetnie przygotowana do zajęć . Prezentacje komputerowe przez nią przyniesione są zawsze czytelne , a wykłady , chociaż prowadzone w bardzo szybkim tempie , dużo dają i warto na nie chodzić . Bardzo polecam . . .",Prezentacje,positive
": Biologia 1 , wykład : ok ! Pani dr jest zawsze świetnie przygotowana do zajęć . Prezentacje komputerowe przez nią przyniesione są zawsze czytelne , a wykłady , chociaż prowadzone w bardzo szybkim tempie , dużo dają i warto na nie chodzić . Bardzo polecam . . .",wykłady,positive
"Niewielkie ale przytulne pokoje . Nowe i ladne meble . Czysto . Nie ma suszarek do wlosow . Wysokie schody przy wejsciu wiec bagaz trzeba wnosic . W recepcji byly 2 panie . Jedna mila i pomocna . Pozniej zostala ta druga , jej lepiej nie przeszkadzac w pracy . . . Przed i za hotelem sporo miejsc parkingowych . Wygodny dojazd z trasy .",pokoje,positive
"Niewielkie ale przytulne pokoje . Nowe i ladne meble . Czysto . Nie ma suszarek do wlosow . Wysokie schody przy wejsciu wiec bagaz trzeba wnosic . W recepcji byly 2 panie . Jedna mila i pomocna . Pozniej zostala ta druga , jej lepiej nie przeszkadzac w pracy . . . Przed i za hotelem sporo miejsc parkingowych . Wygodny dojazd z trasy .",meble,positive
"Niewielkie ale przytulne pokoje . Nowe i ladne meble . Czysto . Nie ma suszarek do wlosow . Wysokie schody przy wejsciu wiec bagaz trzeba wnosic . W recepcji byly 2 panie . Jedna mila i pomocna . Pozniej zostala ta druga , jej lepiej nie przeszkadzac w pracy . . . Przed i za hotelem sporo miejsc parkingowych . Wygodny dojazd z trasy .",suszarek,positive
"Niewielkie ale przytulne pokoje . Nowe i ladne meble . Czysto . Nie ma suszarek do wlosow . Wysokie schody przy wejsciu wiec bagaz trzeba wnosic . W recepcji byly 2 panie . Jedna mila i pomocna . Pozniej zostala ta druga , jej lepiej nie przeszkadzac w pracy . . . Przed i za hotelem sporo miejsc parkingowych . Wygodny dojazd z trasy .",recepcji,positive
"Niewielkie ale przytulne pokoje . Nowe i ladne meble . Czysto . Nie ma suszarek do wlosow . Wysokie schody przy wejsciu wiec bagaz trzeba wnosic . W recepcji byly 2 panie . Jedna mila i pomocna . Pozniej zostala ta druga , jej lepiej nie przeszkadzac w pracy . . . Przed i za hotelem sporo miejsc parkingowych . Wygodny dojazd z trasy .",miejsc parkingowych,positive
"Świetny rodzinny camping z bardzo dobrą restauracją , super basenem z darmowymi leżakami i parasolami , z darmowym wifi . Jak by jeszcze był położony bliżej morza to było by super . Polecam dla rodzin z dziećmi do 8 lat . ps . Morze nie nadaje się dla małych dzieci jest ostre zejście . po 5 krokach jest prawie 2 metry",camping,positive
"Świetny rodzinny camping z bardzo dobrą restauracją , super basenem z darmowymi leżakami i parasolami , z darmowym wifi . Jak by jeszcze był położony bliżej morza to było by super . Polecam dla rodzin z dziećmi do 8 lat . ps . Morze nie nadaje się dla małych dzieci jest ostre zejście . po 5 krokach jest prawie 2 metry",restauracją,positive
"Świetny rodzinny camping z bardzo dobrą restauracją , super basenem z darmowymi leżakami i parasolami , z darmowym wifi . Jak by jeszcze był położony bliżej morza to było by super . Polecam dla rodzin z dziećmi do 8 lat . ps . Morze nie nadaje się dla małych dzieci jest ostre zejście . po 5 krokach jest prawie 2 metry",basenem,positive
"Świetny rodzinny camping z bardzo dobrą restauracją , super basenem z darmowymi leżakami i parasolami , z darmowym wifi . Jak by jeszcze był położony bliżej morza to było by super . Polecam dla rodzin z dziećmi do 8 lat . ps . Morze nie nadaje się dla małych dzieci jest ostre zejście . po 5 krokach jest prawie 2 metry",leżakami,positive
"Świetny rodzinny camping z bardzo dobrą restauracją , super basenem z darmowymi leżakami i parasolami , z darmowym wifi . Jak by jeszcze był położony bliżej morza to było by super . Polecam dla rodzin z dziećmi do 8 lat . ps . Morze nie nadaje się dla małych dzieci jest ostre zejście . po 5 krokach jest prawie 2 metry",wifi,positive
"Świetny rodzinny camping z bardzo dobrą restauracją , super basenem z darmowymi leżakami i parasolami , z darmowym wifi . Jak by jeszcze był położony bliżej morza to było by super . Polecam dla rodzin z dziećmi do 8 lat . ps . Morze nie nadaje się dla małych dzieci jest ostre zejście . po 5 krokach jest prawie 2 metry",morza,positive
"Najbardziej szkoda , że umiejscowienie hotelu jest bardzo przyjemne . . to chyba jedyny plus . . reszta to standard dwugwiazdkowych ośrodków ( nie obrażając tychże ) . . a brak wymiany ręczników i choćby ogólnego odkurzenia pokoju i łazienki podczas tygodniowego pobytu to kpina . . jeśli nie musisz , odpuść sobie wizytę w tym miejscu",umiejscowienie,positive
"Najbardziej szkoda , że umiejscowienie hotelu jest bardzo przyjemne . . to chyba jedyny plus . . reszta to standard dwugwiazdkowych ośrodków ( nie obrażając tychże ) . . a brak wymiany ręczników i choćby ogólnego odkurzenia pokoju i łazienki podczas tygodniowego pobytu to kpina . . jeśli nie musisz , odpuść sobie wizytę w tym miejscu",ręczników,negative
: evil : jakbym napisal co o tym czlowieku mysle to by mi prokurator na glowe wlazl,prokurator,negative
"Gosc jest wporzadku , daje dosc proste zad na kolach . W razie niepowodzen mozna sie dogadac - u mnie na roku z analizy II zrobil w sumie 5 terminow .",Gosc,negative
"Gosc jest wporzadku , daje dosc proste zad na kolach . W razie niepowodzen mozna sie dogadac - u mnie na roku z analizy II zrobil w sumie 5 terminow .",zad,negative
"Była m zadowolona z badania , gdyż doktor nie tylko wykonał zalecone badanie , które było zgodne ze skierowaniem , ale także na moją prośbę wykonał dodatkowe usg . Zapewnił mi komfort psychiczny podczas badania , bo bądź co bądź to lekarz , a ja staram się ich omijać szerokim łukiem . Jestem zadowolona z badania . Polecam .",badania,positive
"Była m zadowolona z badania , gdyż doktor nie tylko wykonał zalecone badanie , które było zgodne ze skierowaniem , ale także na moją prośbę wykonał dodatkowe usg . Zapewnił mi komfort psychiczny podczas badania , bo bądź co bądź to lekarz , a ja staram się ich omijać szerokim łukiem . Jestem zadowolona z badania . Polecam .",doktor,positive
"Wykład prowadzi chaotycznie ( kwiatki na drzewach ) , nigdy nie wiadomo o co chodzi . Co do ćwiczeń , należy być zawsze przygotowanym , i warto zgłaszać się do tablicy . Wtedy jak czegoś nie wiesz , to stara się pomóc . Ale jak weźmie "" przy m",Wykład,negative
"Wykład prowadzi chaotycznie ( kwiatki na drzewach ) , nigdy nie wiadomo o co chodzi . Co do ćwiczeń , należy być zawsze przygotowanym , i warto zgłaszać się do tablicy . Wtedy jak czegoś nie wiesz , to stara się pomóc . Ale jak weźmie "" przy m",ćwiczeń,negative
"Badanie nie nalezalo do przyjemnych , przyszedlem z mniejszym bolem niz wyszedlem . Do dzis czuje straszny bol . Zadnych informacji poza tym ze mam hemoroidy nie dostalem . Podejscie doktora neutralne ani nie byl zbytnio mily ani zbytnio zainteresowany problemem . Recepta na lidokaine I w sumie tyle .",Badanie,negative
